,de,mscs,mrmscs,keyword_mscs,refs_mscs,nDCG_mrmscs,nDCG_keywords,nDCG_refs,nDCG_keywords_and_refs,nDCG_keywords_or_refs
3574,6484233,"['35Q55', '35J65', '35B33']","['35J91', '35B33', '35J20', '35Q55']","['35J10', '81Q05', '35Q55', '35Q40', '34L40', '35Q41', '35B40', '65M12', '35P25', '65M06']","['35J60', '35J20', '35B40', '35Q55', '81Q05', '47J30', '35J65', '37K40', '35A15', '35J35']",0.3843809972590024,0.18103744911964742,0.39732043643133674,0.36207489823929484,0.33097015834664656
3575,6484234,"['35Q20', '35Q30', '76D05']","['35Q20', '35B10', '35Q30']","['35Q20', '82C40', '76Y05', '76P05', '35B40', '82C31', '47A05', '47A10', '47A75']","['35Q20', '35A01', '35B65', '76P05', '82C40', '82B40', '82D05', '35Q30', '76D05', '46-01']",0.7241497964785897,0.36207489823929484,0.699514129606835,0.18103744911964742,0.42139460057212846
3576,6484240,"['35Q35', '35L50', '76N10']","['35L50', '35L60', '35L65', '35Q35']","['35B40', '35K55', '35Q35', '35K65', '35L70', '35B45', '35B35', '35B44', '35K60', '35A01']","['35L65', '90B20', '35L80', '35Q35', '35B40', '35L60', '35L45', '35-02', '76N15', '74Hxx']",0.8800869674170632,0.18103744911964742,0.15593717093847356,0.36207489823929484,0.09051872455982371
3577,6484242,"['35K96', '35B65', '35D40']","['35K96', '35B65', '35K55']","['35B65', '32T99', '35J60', '35J25', '35K65', '53A10', '49Q15', '53C21', '53C25', '31C10']","['35K55', '53C44', '35B65', '35B45', '35D10', '35J60', '35J65', '35B50', '35A05', '35-02']",0.8189625508803525,0.7241497964785897,0.36207489823929484,0.4568876526410577,0.201996477322404
3578,6484244,"['35Q35', '35Q30', '76D03']","['35Q35', '35B35', '35D30', '35Q30', '35R35', '76D03']","['74F10', '35Q30', '76D05', '74L15', '92C10', '92C50', '35Q92', '35K57', '74K25', '74F15']","['35Q35', '35D05', '76D03', '35Q30', '76D05', '76T20', '76A05', '74F10', '74Axx', '76-02']",0.8029229211404846,0.4568876526410577,0.8549866892358894,0.4568876526410577,0.3992486060222126
3579,6484247,"['35J57', '35D30', '91A23', '35B44', '35B65']","['35J57', '35B44', '35B65', '35D35', '91A15', '91A23']","['35A05', '34B15', '35J65', '35B40', '34B18', '35Q35', '35D05', '35Q30', '35J60', '34B16']","['35J60', '35K55', '35B65', '35D30', '60H30', '91A60', '35D10', '35J65', '35D05', '60H10']",0.694849604026541,0.0,0.3803311583786234,0.0,0.3161409142447526
3580,6484251,"['35Q53', '65M12', '65M15']","['65J08', '35Q53']","['35Q53', '35Q51', '35A05', '65M70', '37K10', '76B03', '35B40', '35C08', '76B25', '76B55']","['35Q99', '76B55', '76B15', '47J05', '47-02', '46G05', '58C40', '47J25', '76B25', '76B47']",0.22844382632052884,0.36207489823929484,0.0,0.0,0.09509880367118997
3581,6484254,"['35Q92', '92C15', '35Q70', '70F45', '82C21']","['35F25', '35B25', '35B30', '35R06']","['82C40', '76P05', '82B40', '35Q40', '35Q20', '35B40', '82C31', '81U30', '81Q15', '76T99']","['49Q20', '49-02', '49N60', '35-02', '35B37', '49K20', '35B40', '35B07', '35R11', '35L60']",0.0,0.0,0.0,0.0,0.0
3582,6484255,"['35Q30', '76N10', '35D35']","['35R35', '35D35', '35Q35']","['35Q30', '76N15', '76N10', '35B30', '76D05', '35B40', '76B60', '86A99', '76E20', '86A10']","['76N15', '80A20', '45K05', '35Q30', '35D05', '35R35', '76N10', '35L65', '76E19', '35Q31']",0.22844382632052884,0.7241497964785897,0.39732043643133674,0.7241497964785897,0.5615507702146665
3583,6490925,"['35Q82', '82B44', '82B20', '35P99']","['60H25', '47H40', '60G55']","['82B44', '47B80', '81Q10', '60H25', '47B36', '82C44', '35R60', '35Q55', '82B20', '81Q05']","['47B80', '60K40', '60-02', '60H10', '60H05', '60G44', '60G55', '60G57', '60G52', '60J99']",0.0,0.7207530153643156,0.0,0.0,0.30311221003076816
3584,6490926,"['53D37', '14J33', '81T30', '14J32']",['53D37'],"['14J33', '53D37', '14F05', '14M25', '14J32', '32Q25', '53D12', '53C44', '53C38', '53D40']","['14J33', '53D37', '14F05', '14M25', '53C55', '32J18', '32C35', '32C30', '32J17', '53C56']",0.3132306040001605,0.9452618542624144,0.8240877157931812,0.626461208000321,0.3353244581958763
3585,6490932,['82D60'],"['49Q20', '35A15', '35J08', '35J25', '49J10']","['35K57', '92C15', '35K55', '35B32', '35B35', '35C07', '76S05', '92C37', '35Q80', '92B05']","['49Q20', '49Q10', '82D60', '49N60', '49S05', '35B10', '35B25', '35J65', '35B40', '35K30']",0.0,0.0,0.5,0.0,0.3010299956639812
3586,6490956,"['35Q35', '76N10', '76T30', '76R50', '35D30']","['35Q35', '76D05']","['76D05', '35Q30', '76M10', '76D03', '76M99', '35B65', '35Q35', '35B45', '65N30', '76M22']","['65M60', '65M55', '65Y20', '82C40', '76P05', '35B45', '76N10', '35Q30', '35D30', '76T10']",0.2793773003253732,0.09312576677512441,0.27035248105581067,0.0,0.7266206109216098
3587,6490963,"['81T60', '81T30', '81T10', '81R40']","['81T30', '17B20', '57R56']","['81T30', '53C40', '53D17', '53D20', '53D55', '81T70', '53D12', '53C38', '90C46', '49N15']","['57R56', '57M27', '81T13', '22E46', '14D21', '32G13', '81T45', '81T60', '58J28', '57M25']",0.626461208000321,0.626461208000321,0.09881325389643004,0.0,0.2881704579356136
3588,6490964,"['18D10', '16T05']",['20J15'],"['18D10', '16T05']","['81T40', '17B37', '16W30', '20J05', '18D10', '16D90', '81R50', '20C35', '20Cxx', '20C25']",0.0,1.0,0.1710330840677181,0.44211410869774026,0.5894854782636537
3589,6491856,"['53C40', '53C42', '53C29']","['53C40', '53C29', '53C42']","['53C35', '53A07', '53C40']","['53C40', '53-02', '53C29', '53B25', '53A07', '53C42', '57Q35', '53C30', '53C56', '22E45']",0.9525936227991185,0.18103744911964742,0.8010597094074274,0.22844382632052884,0.9931931683158645
3590,6491858,"['53C25', '53C21', '57R18', '57R57']","['53C25', '53C21', '57R18', '57R57']","['53C25', '53C30', '53C55', '53C44', '53C20', '58D17', '53C24', '58J50', '53C21', '53C29']","['53C25', '57R20', '47F05', '58J05', '14J10', '14-02', '32-02', '14J15', '32J15', '32J25']",1.0,0.5018142187281496,0.3132306040001605,0.3132306040001605,0.24452501486380276
3591,6491859,"['35Q30', '76D05', '35B10']","['35Q30', '35A01', '35B10', '35D30', '76D05']","['35Q30', '76D05', '76N10', '76D03', '35Q35', '35B65', '35B40', '76M20', '35D30', '76M10']","['76D05', '35D10', '35Q30', '35A05', '35B10', '76D03', '35-02', '35J15', '35J60', '35B50']",0.8232517289850066,0.8189625508803525,1.0452569364112694,0.9525936227991185,0.409082638076253
3592,6491860,"['11F46', '11F30']","['11F46', '11F30']","['11F46', '11F27', '11F50', '11F60', '11F67', '11F30', '11F66', '11F37', '11F33', '14H10']","['11F33', '11F67', '11F46', '11F27', '11F66', '11-02', '11F60', '11Fxx', '11-01', '11F11']",1.0,0.7570825547777251,0.22105705434887013,0.19040818260962875,0.4342142119573918
3593,6491861,['11M32'],"['11M32', '05A19']","['20G05', '20G10', '11M32', '33E20', '17B37', '11R42', '11F72', '11R11']","['11M06', '05A19', '11M41', '05A15', '11M32', '11B50', '05E05', '16T05', '17B01', '16S99']",1.0,0.5,0.38685280723454163,1.0,0.5
3594,6491866,"['57M27', '57M25']","['57M27', '57M05', '57M12']","['57M25', '57M27', '57M05', '57M12', '06F15', '57M15', '57R17', '57R58', '57R57', '57N12']","['06F15', '20E25', '57M10', '57M27', '57M25', '20F60', '57M05', '57M50', '57M07', '20F65']",0.44211410869774026,1.1631711630466106,0.532474350745065,0.7210570543488701,0.4278323473560925
3595,6491867,"['53C42', '53C24']","['53C42', '53C24']","['53C42', '53B25', '53C40', '53C30', '53A30', '53B30', '35Q56', '51A10', '51E12', '51H15']","['53C42', '55S10', '57R20', '53C40', '53C55', '53B25', '53B35', '53C35', '53-02', '53B20']",1.0,0.44211410869774026,0.44211410869774026,0.44211410869774026,0.44211410869774026
3596,6491869,"['53C22', '05C62']","['53C22', '05C40', '05C62']","['53C22', '53C20', '53C17', '81R30', '53A05', '53C45', '52A15', '53C40', '32M10', '32L05']","['05B45', '57M15', '05C99', '53C22', '53C23', '58E10', '58C25', '53C20', '32B20', '32C05']",0.8842282173954805,0.44211410869774026,0.19040818260962875,0.27894294565112987,0.10407760191259482
3597,6491871,"['42C40', '44A15']","['42C40', '44A15']","['42C40', '65T60', '45B05', '65R20', '42C15', '41A15', '65D07', '42C10']","['42C40', '94A12', '65T60', '44A15', '42-01', '44-02', '44A10', '42A38', '44A12', '46F12']",1.0,0.44211410869774026,0.8229304739169978,0.44211410869774026,0.4525946953098713
3598,6492006,"['57M25', '57M27', '05C80', '60C05', '60B99']","['57M25', '05C80', '57M27', '60B99', '60C05']",[],"['57M25', '57M27', '57-04', '55U10', '60D99', '57Q05', '82D60', '82B41', '92C05', '57M50']",0.9634211989149399,0.0,0.6319122028208669,0.0,0.3071102974899469
3599,6492009,"['55M30', '55U10', '06F30']","['55U10', '06F30', '55M30']","['55U10', '57M07', '20F65', '05C10', '16G20', '20F05', '13F55', '57Q05', '52B70', '05E45']","['55M30', '55U05', '57M15', '55-02', '05E45', '06A07', '54F05', '55P15', '57Q10', '57Q91']",1.1336310719187659,0.7241497964785897,0.36207489823929484,0.0,0.37281535741260924
3600,6492010,"['57N80', '55N22', '55N33', '57Q20']","['57N80', '55N22', '55N33', '57Q20']","['58J40', '58J05', '19K35', '55N33']","['57R20', '57Q20', '57R19', '58J20', '46M20', '46L85', '19K56', '32S60', '58J40', '58B34']",1.0,0.13490107841403912,0.1976265077928601,0.0,0.24126216233523828
3601,6492011,"['55P15', '55R05', '55P10', '55P99']","['55P15', '55R05', '55S45']","['55P99', '54C35', '55P05', '54G20', '55U15', '57T30', '57T35', '55R20', '55P57', '55Q52']","['55P99', '55-02', '18A30', '18A35', '55P05', '55P10', '55T99', '18G10', '20D15', '20E18']",0.7084836195858807,0.3132306040001605,0.4248055963672045,0.1976265077928601,0.2327491308362771
3602,6492012,['57M25'],"['57M25', '57M27']","['57M25', '57M27', '57N10', '57M15', '05C10', '57M50', '81T30', '57Q45', '57K10', '57M05']","['57M25', '57N13', '57R20', '57R80', '58J60', '58E15', '81T08', '57-02', '57R65', '53C15']",1.0,1.0,1.0,1.0,0.5
3603,6492013,"['52A20', '52A21', '57S10', '54B20', '54C55']","['52A20', '52A21', '54B20', '54C55', '57S10']","['52A20', '52A40', '52A21', '52A15', '52A38', '52C17', '52C07', '52A39', '52A10', '46B20']","['57S10', '55P05', '54C55', '54H15', '54B20', '57S99', '57N17', '57N20', '55P91', '46B99']",1.0,0.5587546006507464,0.5271438433965381,0.0,0.5025708017128786
3604,6492014,"['54F05', '54F15']","['54F05', '54F15']","['54F15', '54D05', '54F05', '54F55', '54G20', '54C10', '54D55', '54C05', '54E35']","['54D05', '54F05', '54F15', '68U05', '68U10', '54C08', '54C30', '26A15', '54D20', '54B10']",1.0,1.1052852717443507,0.7210570543488701,0.7210570543488701,0.6210091137865661
3605,6492015,"['54D20', '54B10']","['54B10', '54D20']","['54D20', '54F05', '54E20', '54E30', '54C35', '54B10', '54G99', '54D15', '54G12', '54E35']","['54C35', '54D20', '54C60', '54E35', '54E30', '54E25', '54D65', '54D15', '54B10', '46B20']",1.1631711630466106,0.7570825547777251,0.5451221620996611,0.6210091137865661,0.37204180978577917
3606,6492016,"['54H20', '37B45', '37E99']","['54H20', '37B45', '37E99']","['93B35', '90C31', '49J40', '47J20', '54H20', '37B05', '90C29', '93B51', '47H05', '47E05']","['54H20', '37D45', '28D05', '28A10', '28D20', '37E99', '37A30', '37-02', '37-01', '37Dxx']",1.0,0.1400696908130322,0.4910485792635374,0.36207489823929484,0.2690433718372748
3607,6492018,"['57M25', '57M27', '57R58']",['57M27'],"['57M27', '57R58', '57M25', '57R17', '53D40', '57M50', '57N70', '57R57', '53D35', '81R50']","['57M25', '57Q45', '14H20', '57R58', '14H50', '14B05', '14B07', '32S55', '57N70', '57M27']",0.7241497964785897,1.1336310719187659,0.7273383043249857,1.0,0.5539542237999909
3608,6492019,"['55Q05', '55Q52', '54E35']","['55Q05', '54E35']","['55Q05', '55P60', '55Q52', '57M07', '14F35', '55P20', '55Q20', '18G30', '55S37', '55P62']","['55Q52', '55M10', '54E15', '54F50', '57M10', '20E05', '20F34', '57M05', '57N13', '57N65']",0.5905187245598237,0.7241497964785897,0.7241497964785897,0.7241497964785897,0.31832164019422876
3609,6492020,"['54E35', '54C35', '54D65']","['5,40E+36']","['54E15', '54B20', '54B30', '54E35', '54C60', '54E55']","['54D35', '54E35', '54E50', '54C15', '54E55', '54E15', '54C35', '54D65']",0.0,0.15593717093847356,0.5840490049736566,0.22844382632052884,0.5280019402379127
3610,6492021,"['54C35', '54E15', '06B99']","['54C35', '46E05', '54E15']","['54E35', '54C05', '54D35', '54C30', '54E15', '54E40', '54E45', '54E50', '47J05', '22A15']","['46-02', '54C35', '54-01', '54E15', '06B99', '06D05', '54C30', '54-02', '54D20', '54E35']",0.7241497964785897,0.2801393816260644,0.6803878590105081,0.36207489823929484,0.590726409193972
3611,6492022,"['54A05', '03E25', '54D30', '54D35']","['54D35', '03E25', '03E30', '54A05']","['54A05', '54C05', '54D15', '54D10', '54D05', '54E05', '54-02', '54B30', '18B35', '03G10']","['18-01', '54D35', '54C20', '54C30', '54-02', '54D40', '54D30', '54G05', '54G15', '54C40']",0.8433846979999199,0.3132306040001605,0.3020367091262469,0.0,0.2663196023276147
3612,6492025,"['22A05', '54H11', '54D30', '54G20']","['54H11', '22A05', '54D30', '54G20']","['22A05', '54H11', '22A30', '54C20', '54C50', '54D35', '54C35', '54C40', '46E10']","['54H11', '54H13', '54H20', '46-02', '46M15', '46A08', '46E25', '46J05', '46M40', '22A15']",1.1156040962073006,0.7084836195858807,0.626461208000321,0.626461208000321,0.26483906652036127
3613,6492026,"['55R80', '55T10']","['55R80', '55T10']","['55R80', '20F36', '55P15', '55R20', '55T10', '55P35', '55R05', '55R35', '57S17', '55M35']","['55R80', '57Q35', '55R70', '54C35', '55-02', '55R10', '55R15', '55R20', '55R35', '55R40']",1.0,0.7841802768331765,0.44211410869774026,0.27894294565112987,0.5699137467411404
3614,6492029,"['57R18', '55N22', '57R77', '57R90']","['57R77', '55N22', '57R90']","['14M25', '55N91', '57R18', '13F55', '52B11', '57R77', '55N22', '57R20', '55P42', '58J26']","['57-01', '57R19', '53D45', '55N35', '19L64', '52B70', '14M25', '57Q15', '14F45', '06A11']",0.8650989215859609,0.47701069703389787,0.0,0.0,0.3358325102460778
3615,6492030,"['06D22', '54B30', '54A05', '54D35', '54D20']","['06D22', '18B35']","['06D22', '54D20', '54D35', '54G20', '54A20', '54D30', '54G10', '54D60', '54A05', '06F25']","['06D22', '06F25', '18B30', '54B30', '54C10', '54D10', '06D20', '06E15', '13B02', '13A15']",0.2793773003253732,0.6794343492413686,0.52001980854131,0.2793773003253732,0.9318009750682171
3616,6492032,"['57M25', '57N10']","['57M25', '57N10']","['57M25', '57M27', '57M50', '30F40', '53A35', '57M35', '53C23']","['57N10', '57M25', '57-02', '57M99', '57R65', '57M12', '57M10', '57Q45', '51M10']",1.0,0.44211410869774026,1.1631711630466106,0.44211410869774026,0.5052682536567813
3617,6489501,"['22E65', '22E45', '20G05', '17B65']","['22D10', '17B15', '22E65']","['22E46', '53C30', '22E30', '22E15', '22E45', '22E60', '22E25', '53C15', '22E65', '22E40']","['46L10', '47L10', '46L05', '46Axx', '46-02', '46Exx', '46C05', '46M05', '58C15', '58C20']",0.15661530200008025,0.33664008430246084,0.0,0.0,0.23760667484769563
3618,6489502,"['13C13', '13A30', '13F99', '05E40']","['13D02', '05E40', '13A02', '13F20']","['16W50', '16S38', '15A75', '16R10', '13A50', '15A72']","['13D02', '16S37', '13C14', '13P10', '13D40', '14M05', '13F20', '05C75', '05C25', '05C78']",0.1976265077928601,0.0,0.0,0.0,0.0
3619,6489503,"['14G40', '11G50']","['14G40', '11G50', '37P30']","['14G15', '14D06', '14E05', '14H10', '14H20', '14H52', '14C15', '14G20', '11M38', '11G25']","['05C15', '13F20', '11B75', '13B25', '05C50', '14E15', '14A10', '14Q20', '14M15', '14N10']",1.0,0.0,0.0,0.0,0.0
3620,6489507,"['14M25', '05C20']","['52B20', '05C20', '14M25', '32Q20']","['52B20', '14M25', '14J45', '05C20', '05C38', '05C25', '16S37', '05C50', '16S88']","['32J27', '14J45', '53C55', '32W20', '52B20', '14M25', '14J10', '52Bxx', '14J30', '32Q25']",0.7789429456511299,0.6597593108703873,0.15748422303999243,0.44211410869774026,0.4135505860144448
3621,6489508,"['35J20', '58E05', '35J61']","['35J91', '35J20', '35J25', '58E05']","['35J25', '35J20', '35J60', '35P30', '34B24', '34B15', '34B18', '34B09', '35P15', '35P20']","['35J65', '35B32', '35J20', '35J25', '58E05', '47J05', '35K60', '47N20', '47-02', '49-02']",0.5403181681974759,0.22844382632052884,0.4611768307457118,0.36207489823929484,0.3340592412794081
3622,6489511,"['20G10', '20J05', '19D45', '19D55']",['20G10'],"['20J05', '20J06', '57M25', '20C07', '20F14', '57M27', '20F36', '20F55', '19C20', '11R70']","['20G10', '19D45', '19D55', '52B45', '11-02', '11Exx', '11E81', '15A63', '15A66', '57T10']",0.3132306040001605,0.626461208000321,0.667472413793101,0.0,0.47217893477807843
3623,6489512,"['11F46', '11F32', '11F67', '11F66']","['11F46', '11F32', '11F66', '11F67']","['11F67', '11F80', '11F46', '11G40', '11R23', '11F33', '14F42', '11-02', '14G10', '12G05']","['11F33', '11F67', '11F46', '11F80', '11F66', '11F70', '11F32', '11F50', '11Fxx', '11-01']",1.0,0.4698459060002408,0.6842363509289471,0.3325275862068992,0.49590174311896595
3624,6489699,"['14N20', '14M10', '16N40']","['14N20', '14M10']","['14M10', '13C40', '13F20', '14H50', '20M25', '14M20', '14M25', '13C15', '13B25', '13F05']","['13-01', '14-01', '13-03', '13Axx', '13Cxx', '13A50', '13C15', '14N20', '13D40', '13D02']",0.8189625508803525,0.7241497964785897,0.11422191316026442,0.0,0.5905187245598237
3625,6489700,"['11R58', '11G20']","['11R58', '11G20']","['11R58', '11R37', '11M45', '11R32', '11R45', '11R23', '11R34', '20G30', '51E24', '20F65']","['30-01', '30F10', '14H15', '11Y40', '11-02', '11Y16', '11Y05', '11Y11', '11Rxx', '14K15']",1.0,0.44211410869774026,0.0,0.0,0.1710330840677181
3626,6489702,"['32U35', '32A25']","['32A25', '32U35']","['32U35', '32F45', '32U05', '41A17', '32A25', '31C10', '32H02', '32W05', '32T99', '41A10']","['32U35', '32A25', '32V05', '26A51', '32U05', '52A40', '32F45', '32A35', '32-02', '32A36']",1.1631711630466106,0.7841802768331765,1.0,0.6597593108703873,0.632522291307369
3627,6489703,"['47D09', '46J45', '26A99']","['46J45', '39B05', '47D09']","['47D09', '47D06', '39B52', '47D03', '47A55', '34G10', '47A60', '22D12', '39B42', '39B55']","['47D06', '46H05', '47D09', '34G10', '60J65', '47C05', '47A30', '60G50', '47A60', '46J40']",0.9051872455982372,0.36207489823929484,0.18103744911964742,0.18103744911964742,0.36207489823929484
3628,6490571,"['14J28', '14J25', '14J10']","['14J10', '14J28']","['14J28', '14G25', '14F22', '12E25', '14E05', '14E25', '14J10', '14C34', '14K10', '11G35']","['14J25', '32J25', '32M05', '14J17', '14L30', '14M15', '14B05', '14J29', '14J10', '14G15']",0.5905187245598237,0.4827665309857264,0.8331452015256011,0.36207489823929484,0.8251480351397916
3629,6487578,"['35K59', '35K61', '35B65']","['35K59', '35A09', '35K61']","['35J60', '35J65', '35B65', '35A22', '35C05', '35K65', '35B40', '35K55', '35R45', '35B27']","['35J25', '35A01', '35A02', '35Q30', '76D05', '35K55', '82B26', '35K60', '35B40', '35B05']",0.7241497964785897,0.18103744911964742,0.0,0.0,0.09267597578654485
3630,6487579,"['34A36', '34C05', '34A60', '34C23']","['34A36', '34C23', '37G15']","['34C23', '37G99', '34C05', '37D45', '34C25', '37G15', '92D25', '34C07', '34C60', '34C28']","['34-01', '70-01', '34C10', '34C15', '34A30', '34A34', '70K99', '34C23', '34D08', '34A36']",0.5108571117930206,0.626461208000321,0.18935720403918355,0.3132306040001605,0.37169026712398595
3631,6487580,['35J61'],"['35J91', '35B07']","['35J60', '34C23', '34B15', '35J20', '34B09', '35J92', '34B10', '34B18', '35J61', '35J65']","['35J20', '35J60', '35B05', '35B35', '58E09', '35J15', '35A15', '35A05', '35Q55', '81Q05']",0.0,0.3010299956639812,0.0,0.0,0.2890648263178879
3632,6487581,"['34C07', '34C05', '34C20', '34C23', '34C29']","['34C05', '34A34', '34C20']","['34C07', '34C08', '37G15', '34C23']","['34A05', '34C14', '34C07', '34C05', '34C23', '34C25', '34A34', '34C29', '34A25', '34-01']",0.6984432508134331,0.3996985544333417,0.5765427769109751,0.45564475157312007,0.759224660994731
