,de,mscs,keyword_mscs,refs_mscs,keywords_DCG,refs_DCG
7134,6575743,"['93E11', '93E10', '93B36', '93C55', '93C30', '93C05', '93C41']","['93E11', '93E10', '93B36', '93C55', '93C30', '93C05', '93C41']","['93B35', '93B36', '93E11', '93C55', '93C41', '92B20', '68T05', '34K60', '93D21', '93C15']",0.5896918237758785,0.3
7135,6575744,"['78A45', '35C20', '35Q60', '78M25']","['35J10', '35Q60', '81Q10', '76W05', '78A25', '35P15', '76X05', '47G30', '47F05', '76E25']","['78A45', '74J20', '35J05', '76Q05', '35A35', '35P25', '78A25', '65N30', '65N15', '35Q60']",0.5,0.0
7136,6575747,"['35Q35', '76A15', '35D30']","['76A15', '76A05', '80A99', '35Q35', '35D30', '74B20', '74G65', '58E20', '49J10', '49K10']","['76N10', '76W05', '35L60', '35A10', '35Q30', '35-02', '76-02', '80A22', '35B45', '76Q05']",0.0,0.0
7137,6575750,"['93A30', '28A80']","['93A30', '28A80', '60J60', '35B41', '37D45', '37L30', '35B40']","['41A05', '34D45', '34C28', '37D45']",,
7138,6575752,"['83C10', '83C15', '53Z05', '83D05', '54F65', '81T20', '83C05']","['83C10', '83C15', '53Z05', '83D05', '54F65', '81T20', '83C05', '55P10', '57M99', '54F15']","['53-01', '53Z05', '55-01', '14-01', '57-01', '81-06', '58-06', '00B25', '53C50', '57R90']",0.5896918237758785,0.2
7139,6575753,"['35B40', '35L53', '35L71']","['35B40', '35Q35', '76N10', '35D35', '35L53', '35L71', '76E25', '35K65', '35B35', '35K55']","['35', '39', '35L53', '35L72', '35B44', '35A01', '35G50', '35L05', '35L60', '35B35']",0.43067655807339306,0.6309297535714575
7140,6575758,"['80A20', '26A33']","['80A20', '26A33']","['80A20', '76R50', '76R10', '80A22', '35R11', '26A33']",,
7141,6575761,"['34A45', '34A08']","['34A45', '34A08']","['26-02', '26A33', '00B15', '26-06', '81-02', '74-06', '74Axx', '28A80', '74R99', '34A08']",,
7142,6575762,"['78A02', '83C22', '35Q75']","['78A02', '83C22', '35Q75', '65Z05', '35Q60', '78A25', '83C20', '83C05']","['83E30', '83C10', '83C15', '35Q51', '83C57', '83C40', '83C47', '83C45', '81T30', '81T60']",1.0,0.0
7143,6575763,"['35Q35', '35Q53', '76B65', '35C08', '86A05', '86A10']","['35Q35', '35Q53', '76B65', '35C08', '86A05', '86A10', '17B10', '22E60', '17B05', '17B35']","['35Q99', '35L65', '37K10', '35A30', '35Q53', '70H05', '37J35', '58J70', '17B67', '35Q58']",0.6404015779112127,0.10766913951834826
7144,6575767,"['35Q61', '78A45', '35R05', '35S15']","['78A45', '78M25', '45E05', '65N35', '35Q61', '35R05', '35S15', '35C15', '35Q60', '35P25']","['35J05', '49M15', '65N15', '45A05', '35A22', '35J25', '58J40', '65R20', '35C15', '35A05']",0.19342640361727081,0.0
7145,6575768,"['83C15', '83C55', '83C35', '80A10', '35Q75', '76Y05']","['83C15', '83C55', '83C35', '80A10', '35Q75', '76Y05']","['83C75', '83C55', '80A10', '83C15', '83C57', '83C10', '85A15', '85A05', '85A30', '83C05']",0.6404015779112127,0.4077324383928644
7146,6575769,"['53B25', '53B30']","['53B25', '53B30', '53C50', '53C42', '83C15', '83C57', '53Z05', '53A35', '53A04', '53A30']","['53A04', '53A35', '53B25', '83C10', '53C50', '53C40', '51B20', '53-01', '53A05', '53A10']",,
7147,6575772,['53B25'],['53B25'],"['76M30', '76W05', '78A25', '37K10', '37K25', '37N10', '58E50', '76B47', '53A05', '37K35']",,
7148,6575773,"['93C40', '93A14', '34C15', '93C10', '93D20', '93D05']","['34C15', '34D05', '34C28', '93C40', '93A14', '93C10', '93D20', '93D05', '34D23', '34C60']","['00B15', '93-06', '68T05', '68-01', '70Q05', '70B15', '37D45', '93C85', '37N35', '34H10']",0.2934341381039892,0.0
7149,6575775,"['83C57', '83C15', '83C40', '78A25', '83C22']","['83C57', '83C15', '83C40', '78A25', '83C22', '35Q35', '35B35', '82C40', '60J05', '35Q40']","['83C40', '53Z05', '83E50', '83D05', '83E15', '83C50', '83C05', '83C57', '78-01', '83-01']",0.7103099178571526,0.0
7150,6575776,"['35C08', '37K10', '35G55']","['35C08', '37K10', '35G55', '35A25', '35C07', '35Q35']","['35Q53', '35Q58', '37J35', '37K10', '35-01', '35Q51', '58J72', '35Q15', '35R30', '35Q55']",1.0,0.5
7151,6575779,"['78M10', '35J05', '80A20', '80M10', '65M60', '65M50']","['65N30', '35J25', '65M60', '65N15', '65N12', '35J05', '65M12', '74S05', '65M15', '65L60']","['65Z05', '00A06', '65-02', '65N38', '65M60', '65N30', '78M10', '78-01', '78A25', '35Q60']",0.2544456402014998,0.10766913951834826
7152,6575782,"['47L80', '47G30', '37K30', '17B80']","['47L80', '47G30', '37K30', '17B80', '57N10', '57M50']","['17B56', '17B66', '17B68', '58J40', '81T70', '17B62', '32G34', '37K10', '37K30', '35Q51']",0.8154648767857288,0.15773243839286438
7153,6575784,"['93E20', '60J75', '93C42', '35Q93', '93C20']","['93E20', '60J75', '93C42', '35Q93', '93C20', '49K27', '35J20', '58E30', '49J40', '35J60']","['35B35', '35K57', '35K60', '35K65', '35B40', '35K15', '35K55', '35-02', '35B44', '92D40']",0.7103099178571526,0.0
7154,6575786,"['17A30', '17B63']","['17A30', '17B63']","['37J99', '53C15', '58H15', '17B99', '70-01', '70-02', '58-01', '74-01', '76-01', '81T70']",,
7155,6575788,['53A05'],['53A05'],"['53A05', '53B25', '53B30', '65D18', '51N05']",,
7156,6575790,"['82B30', '74A15', '82B26', '78A30', '82B24', '80A17', '74G65']","['78A30', '35Q60', '65N38', '65N30', '65C05', '65Z05', '35J05', '65N15', '78M10', '35Q61']","['53B50', '83-01', '78-01', '74G05', '74A15', '80A17', '80A22', '78A55', '80-05']",0.0,0.16350587306158695
7157,6575792,"['80A20', '80A32', '76V05', '76S05', '80M35']","['80A20', '80A32', '76V05', '76S05', '80M35', '65M99', '35Q53', '65T60', '35R11', '65L10']","['76R99', '76S05', '76E15', '76V05', '34C15', '34A45', '65L99', '37Mxx', '76M25']",0.7103099178571526,0.5
7158,6575794,"['53A17', '70B15']","['65E05', '53A17', '70B15', '53A04', '52A10', '65H05', '14H50', '14R99', '14J26', '74J10']","['53A17', '70B15', '53A04', '70B10', '92C10', '53A15', '70B99']",,
7159,6575795,"['80A05', '81S30']","['80A05', '81S30']","['81R30', '82B10', '46N55', '82B05', '60E05', '81P99', '81-02', '81P15', '92C15', '92C50']",,
7160,6575796,"['35Q35', '37K10', '76B15', '35B40', '35B10']","['76B15', '35Q35', '35B40', '35L65', '37K10', '76M20', '35G25', '35Q53', '37L30', '35B10']","['35Q53', '37K10', '35A30', '37K35', '81U40', '35A22', '37N20', '37K30', '17B80', '35-01']",0.35386877054828353,0.3333333333333333
7161,6575797,"['35Q91', '91G20', '91G80']","['35Q91', '91G20', '91G80', '35Q84', '60H30', '91G60', '35K15']","['35-01', '34-01', '35-02', '34C20', '34A05', '58J72', '34A45', '22E70', '35-00', '58J70']",1.0,0.0
7162,6575799,"['60J67', '60J65']","['60J67', '82B20', '60J65', '81T40', '28A80', '60K35', '82B27', '82B43', '30C20', '30C55']","['60K35', '82B41', '30C35', '82B43', '60J65', '60G35', '60G17', '81T40', '60G50', '60D05']",,
7163,6575800,"['40A05', '46A45', '26E50']","['03E72', '40A05', '46A45', '26E50', '94C15', '28E10', '65C99', '62J05']","['03E72', '26E99', '54A40', '54E50', '91E99', '68N30', '54C35', '54E35', '54B20', '26E50']",0.6309297535714575,0.0
7164,6575805,"['35B35', '35C08', '35Q53', '35G25']","['35B35', '35C08', '35Q53', '35G25']","['37K05', '37K35', '35Q51', '37K10', '76B15', '76B25', '35Q53', '35Q35', '35P25', '35A05']",0.8154648767857288,0.1781035935540111
7165,6575809,"['83C45', '83C05', '81T20', '83C80']","['83C45', '83C05', '81T20', '83C80', '53C05', '58D15', '81V17', '81T10', '81T13']","['83C45', '83-02', '81T20', '83C05', '58Z05', '37J35', '37K10', '53Z05', '83C27', '83C80']",0.8154648767857288,0.5654648767857288
7166,6575811,['92C55'],"['92C55', '65R20', '65T60', '45E10', '65Y20', '65N38', '65F35', '35J25', '45P05']","['65-01', '65Dxx', '65C10', '65Hxx', '65K05', '65T40', '65C99', '65Lxx', '65Mxx', '65Nxx']",,
7167,6575815,"['35J15', '35Q92']","['35J15', '35Q92', '35G15', '35J25', '35B05']","['47-02', '47A10', '47A55', '47B60', '47B25', '35J10', '47A70', '47B06', '81Q15', '81Q10']",,
7168,6575823,"['16T05', '16P90', '16E65', '16P40']","['16T05', '16P90', '16E65', '16P40']","['16T05', '16P90', '17B37', '16T20', '16W20', '16W30', '16W35', '16R50', '16G10', '16P40']",0.8154648767857288,0.5
7169,6575827,"['58J20', '35K08', '43A85', '17B70', '58J35']","['58J20', '35K08', '43A85', '17B70', '58J35', '58Z05']","['53C30', '53C05', '58J60', '57T10', '17B56', '55N91', '17B99', '57R20', '17B35', '58J35']",0.7103099178571526,0.0
7170,6575828,"['11F70', '11F66']","['11F70', '22E55', '11F27', '11F66', '11F12', '11F11', '22E50', '11F80', '11F67', '11F75']","['18F25', '19B14', '13D15', '16E20', '20G35', '11F70', '22E55', '22E46', '11F66', '22E50']",,
7171,6575829,"['14F05', '14M12', '13D02', '13D09']","['18E30', '14F05', '14J32', '18G35', '16D90', '14E30', '14M25', '16E40', '14D20', '14A22']","['14F05', '14J35', '14J10', '14J28', '14E08', '11E08', '11E20', '11E88', '14F22', '14J26']",0.0,0.0
7172,6575830,"['14D20', '14F05', '14J28', '18E30']","['14F05', '14D20', '14J28', '18E30', '16G20', '14N35', '14E30']","['14F05', '14D20', '14E30', '14J15', '14-02', '32-02', '32J15', '32J25', '14C22', '14H10']",0.31546487678572877,0.0
7173,6575865,['92D30'],['92D30'],"['92D30', '37N25', '34D23', '37C75', '34C60', '62P10', '92C60', '34D05', '34D99', '47A75']",,
7174,6575867,['92C55'],['92C55'],"['94A08', '68T10', '68U10', '92C55', '49N70', '49N75']",,
7175,6575871,"['92C55', '94A08']","['92C55', '94A08', '76M20', '76F10', '76D05']","['92C55', '78A70', '35R30', '65N30', '65C20', '35Q92', '68U10', '94A08', '49N70', '49N75']",,
7176,6575874,"['92C35', '76Z05']","['92C35', '76Z05', '76D10', '74K20', '74D99', '92Cxx', '76A05']","['74S05', '74L15', '74F10', '92C10']",,
7177,6575875,['92C10'],"['92C10', '90C31', '90C05', '49J40', '65K05', '49K40', '90C30', '93B35', '90C90', '90B50']","['93B35', '92C50', '93C15', '93B40', '93C10', '92Cxx', '92B05', '92C10', '93A30', '92-02']",,
7178,6575876,"['92C55', '74D99']","['92C55', '74D99', '93A15', '70Q05', '93D15', '93B50', '93C10', '76L05']","['74K25', '74S30', '74S05', '65N75', '76M28', '65M99', '76N99', '76T10', '76-02', '76D05']",,
7179,6575877,"['92C35', '76Z05']","['35Q30', '76D05', '76N10', '76D03', '35Q35', '35B40', '35B65', '76M20', '76M99', '35D30']","['76Z05', '92C35', '76D17', '76D05', '76M20', '76M22', '92C50', '74L15', '65N06', '76B99']",,
7180,6575879,['92B15'],"['92B15', '62J05', '62F10', '62G20', '94A12', '62J07', '62D05', '62G05', '62K05']","['62J05', '62N05', '62F10', '62P10', '62J99', '90B25', '62J02', '65C05', '62H12', '62N02']",,
7181,6575880,"['92C45', '92C20']","['92C45', '92C20']","['92C20', '92C45', '37D45', '37N25', '92C50', '93A30']",,
7182,6575881,"['92C55', '92C10']","['92C55', '92C10']","['74S05', '74L15', '92C10']",,
7183,6575882,['92D30'],"['92D30', '62P20', '91B84', '65C40', '62A01', '62F15']","['62F99', '62A01', '62B10', '94A17', '62-01', '62-02', '62M10', '62J05', '62G07', '92D30']",,
7184,6575884,"['92C50', '62A86', '62H30']","['92C50', '62A86', '62H30', '76Z05']","['68T35', '68T05', '68T10', '03E72', '68P15', '68P20', '62H30']",1.0,0.0
7185,6575885,['92D30'],"['92D30', '92D25', '35Q99', '92C50']","['92D40', '92D25', '65C20', '92-08', '92C60', '92C50', '91A22', '91A80', '93C15', '91A23']",,
7186,6575888,"['92C55', '92C50', '92B20']","['92C50', '92C55', '92B20', '65C60', '62M10', '94A17', '62-07']","['92C55', '94A17', '92C20', '92-01', '91E10', '92-02', '92C50', '94A12', '62M15', '46N30']",0.0,0.3562071871080222
7187,6575891,"['92C55', '92B25']","['92C55', '92B25']","['93E12', '93E11']",,
7188,6575894,"['92D30', '92C60']","['92D30', '92C60', '34D20', '93D30', '93D15', '93C10', '34K20', '92D25', '37B25', '34D05']","['92C50', '92C60', '34K20', '92D30', '34D20', '34C25', '34D05', '34D23', '37N25', '34C60']",,
7189,6575932,"['18D10', '18D20', '55P48', '18D50']","['18D10', '18D20', '55P48', '18D50', '06B35', '54C35', '18C20', '54C20', '54B30', '18-02']","['18D10', '18D99', '18D05', '18D50', '18C20', '18G55', '18D20', '18C15', '18A40', '18A32']",0.8154648767857288,0.1781035935540111
7190,6576138,"['47Dxx', '34G10']","['47D06', '34G10', '34G20', '34K30', '65M12', '47D60', '47D62', '47N20', '43A60', '47E05']","['47D03', '47A10', '47-02', '47D06']",,
7191,6577301,"['46J10', '26A21']","['15A03', '46J10', '26A15', '26A21', '54C40', '46E99', '46E30', '26A27', '46B45', '46E10']","['54F15', '30D15', '28A20', '26A24', '40A05', '46E25', '26A27', '46E15', '42A16', '42A20']",,
7192,6577302,['32U05'],['32U05'],"['32U05', '31C10', '32U15', '31C40', '32W20', '31D05', '31-02', '32-02']",,
7193,6577306,"['30E10', '46E30']","['46E30', '46B25', '47B33', '46E15', '30E10', '46B15', '46B04', '46B20', '46E20', '46E35']","['26-01', '26C05', '26D05', '41A17', '30-01', '33-01', '41-01', '30B10', '26D15', '26A18']",,
7194,6577308,"['34K30', '34K45', '47N20']","['34K20', '34K25', '47N20', '34K06', '34K99', '34K10', '34K05', '34K40', '34K13', '34K45']","['34K45', '34K30', '34K35', '93B05', '35K90', '34G25', '47J35', '34-02', '34A37', '34C25']",0.0,0.0
7195,6577311,"['46G25', '47L22', '47H60', '46B80']","['30C10', '11T06', '11C08', '46G25', '26C10', '11T55', '30C15', '12Y05', '12E05', '68W30']","['32A22', '47H60', '46G25', '47L20', '47B10', '46B20', '46-02', '47-02', '46G20', '32-02']",0.0,0.5
7196,6577320,"['53C23', '30C65', '54B20']","['53C23', '30C65', '54B20', '54C60']","['54B20', '54E35', '54E40', '53C23', '52A20', '30C65', '30-02', '53C70', '54E99', '30F45']",1.0,0.38685280723454163
7197,6577321,"['34C05', '34C25']","['34C05', '34C25', '37G15', '34C07', '34C23', '37C10', '37G10', '37C25', '37J40', '37J20']","['34C25', '37C27', '34C05', '34C23', '37C10', '34A25', '34A26', '34A99', '32G34', '32S65']",,
7198,6577337,"['49N35', '49K20', '49M30', '93B52']","['49N35', '49K15', '93C15', '49L20', '93C10', '93D15', '49K20', '49M30', '93B52', '90B30']","['65K10', '49J20', '49M25', '35B37', '93B05', '49K20', '49K40', '49N60', '49M27', '35K58']",0.34477026022067775,0.19342640361727081
7199,6577344,"['42C40', '65D07', '94A12']","['41A10', '41-03', '42C40', '42C10', '41A65', '01A60', '03F60', '41A15', '60G60', '41A17']","['94A12', '42C40', '65T60', '94-02', '65T40', '41A15', '41A30', '65D07']",0.0,0.0
7200,6577422,"['16W25', '16W10', '16N60', '16R60', '39B05']","['16N60', '16W25', '16R50', '16W10', '16W20', '16U70', '16U80', '16R60', '47B47', '16S36']","['16W20', '16R50', '16N60', '16-02', '16W25', '17A30', '17B01', '16S15', '16W10', '46H05']",0.27777777777777773,0.31546487678572877
7201,6577431,"['42C05', '16R60', '33C45']","['42C05', '16R60', '33C45', '11D41', '11B83', '05A40', '11B68']","['33C45', '39A70', '41A10', '41A58', '33C20', '42C05', '33-02', '33-03', '42C99', '33D45']",1.0,0.0
7202,6577432,"['43A60', '34C27']","['43A60', '34C27', '34G20', '42A75', '35K05', '47D06', '34D10']","['34C27', '34G20', '34K14', '43A60', '34K30', '35B15', '35K57', '44A35', '47D06', '34K06']",,
7203,6577436,"['47H08', '47N20']","['47H09', '45G10', '47H08', '47H10', '47N20', '45N05', '34G20', '47H30', '45M10', '45J05']","['45G05', '45M20', '26A33', '34B15', '47H10', '47H08', '34A12', '45D05', '45G15', '47H09']",,
7204,6577439,"['32Q60', '53C15', '53C55', '22A22', '17B66']","['32Q60', '53C15', '32Q65', '32T15', '53C40', '32Q45', '32F45', '53C55', '22A22', '17B66']","['58B20', '58A99', '53D17', '53D05', '53C26', '53B20', '22A22', '32Q99', '53D10', '70G45']",0.5495994033730206,0.11873572903600739
7205,6577461,"['34K13', '34K60', '34K18']","['34K20', '92D25', '34K60', '34K13', '34K18', '34K25', '93C23', '92B20', '92D30', '34K45']","['34K18', '34H10', '37G10', '93B52', '34C05', '34K60', '92C30', '34K13', '92B20', '92-01']",0.6309297535714575,0.38685280723454163
7206,6577463,"['35J20', '35J65', '35B09']","['35J20', '35J65', '35B09', '34B15', '34G25', '34A12', '47N20', '34B10', '49J40', '34A60']","['35B25', '35A15', '35B40', '35J92', '35J20', '35Q55', '37K40', '81Q05', '34C37', '58E99']",1.0,0.0
7207,6577530,"['13A30', '13C14', '13D02', '13P10', '14E07', '14M07']","['13A30', '13H10', '13H15', '13C14', '13C40', '13D02', '13F20', '13B22', '13C15', '13D40']","['14H50', '14M20', '13A30', '13D02', '14E05', '13B10', '13B25', '14Q05', '13-01', '14-01']",0.2217132018086354,0.125
7208,6578180,"['82C70', '82C35']","['82C70', '82C35', '35K57', '82C22', '60F10', '80A32']","['92C20', '92C05', '92C37', '35Q84', '26A33', '44A10', '35R11', '60G22', '60J70', '60G50']",,
7209,6578291,"['54H20', '37B40']","['54H20', '37B40', '46H10', '28D20', '37B99', '37A25', '37D45', '37C05', '40A30', '37B15']","['94-02', '94Axx', '37D45', '37A35', '37-02', '37N10', '37C70', '26A18', '54H20', '28D05']",,
7210,6578292,"['91D20', '91D25', '62C12', '91-08']","['68T05', '92B20', '93B30', '91D20', '91D25', '62C12', '91-08', '92C55', '94A17', '92C50']","['94-02', '94Axx', '94A05', '94A15', '94A17', '94A24', '94-01', '62C10', '62-01', '62B10']",0.40876468265396737,0.0
7211,6578293,['93E11'],"['93E11', '93E10', '93C10', '94A12', '60G35', '62C10', '65C30']","['93E11', '93C10', '93E10', '93C55', '94C12', '60G35', '93E03', '93E20', '62M10', '93E25']",,
7212,6578294,"['91B32', '68M12', '90C59']","['91B32', '68M12', '90C59', '65K05', '90C30', '90C10', '90B35', '90C31']","['91B32', '90C11', '90C30', '90-08', '90-02', '90C39', '90C60', '65K05', '68-02', '68Q30']",1.0,0.0
7213,6578296,['82C35'],"['82C35', '74S15', '74F15', '74E10', '35K57', '35B40', '92D25']","['74A15', '74-01', '74-02', '76-01', '76-02', '80-01', '82C31', '82C35', '82D37', '81-XX']",,
7214,6578297,"['82D55', '82D50']","['82D55', '35Q60', '82D50', '35Q56', '78A25', '35B40', '35B65', '35B35', '65Z05', '37K40']","['82B03', '82B30', '94A15', '00A69', '62B10', '82B35', '90B99', '94A17']",,
7215,6578298,"['91D10', '68U20']","['91D10', '68U20', '93A30', '91A30', '93C10']","['82C80', '60K35', '65C05', '65L05', '65L06', '34A34', '65L20', '65L50', '92C17', '60G35']",,
7216,6578299,"['62H20', '62M10']","['62H20', '62M10', '62M20', '60G25', '62H25', '62P25', '62E20', '62H10']","['62P20', '62M10', '62M15', '91B84', '92C55', '62P10', '92C50', '92B05', '62B10', '92C30']",,
7217,6578300,['91D30'],"['91D30', '60K35', '91D10', '91A43', '91A20', '91A90', '90B30', '90B35']","['91D30', '91B68', '91D10', '91B62', '91B42', '62M05', '90B60', '91E40', '91A22', '05C82']",,
7218,6578301,['91D10'],"['28A80', '35B41', '37D45', '37L30', '35B40', '28A78', '37C70', '35K57', '37C45', '26A18']","['37D45', '92F05', '37B99', '28A80', '37-02', '68U05', '60D05']",,
7219,6578302,"['62J02', '94A12']","['93E10', '93E11', '62M10', '93B40', '62G08', '65C60', '62G20', '62B10', '62E10', '60H10']","['62-02', '62Fxx', '62F12', '62D05', '62F25', '94A12', '62F10', '62F15', '62P30', '93E11']",,
7220,6578303,"['94A17', '68T05', '62H30']","['94A17', '68T05', '62H30', '41A15', '41A30', '41A10', '41A25', '41A63', '65D07', '65D05']","['68T30', '68-02', '62C05', '03B60', '68T05', '62H30', '62F15', '62B10', '68T99', '62G10']",1.0,0.43067655807339306
7221,6578306,['62H20'],"['62H20', '34F05', '34C15', '94C05', '82C44', '92D25', '93B35', '93B51']","['62H20', '62B10', '62G10', '62L10', '65C60', '62H30', '62G35', '62H12', '62G07', '62G20']",,
7222,6578310,['94A17'],"['94A17', '60F10', '60K35', '46L55', '62B10', '81P45', '47A63', '60E15', '46L30', '15A45']","['94-02', '94Axx', '94A05', '94A15', '94A17', '94A24', '94A12']",,
7223,6578311,"['60J60', '60H10', '35R11', '34A08', '60E07', '94A17', '26A33']","['60J60', '60H10', '35R11', '34A08', '60E07', '94A17', '26A33']","['82B03', '82B30', '81P68', '47A63', '94A17', '00B15', '82-06', '92-06', '94A08', '90C59']",0.5896918237758785,0.0861353116146786
7224,6578313,['91D30'],"['91D30', '91A43', '05C57', '91D25', '05C90', '90C99', '91E40', '91E10', '60J70', '91A26']","['60K99', '62M99', '62N05', '60-02', '60G50', '60J60', '60J70', '91D30', '91A26', '91A10']",,
7225,6578314,"['74A55', '74A15']","['74A55', '74A15', '83A05', '83C47', '81T55', '81U20']","['74A55', '74A15', '81T55', '82C35', '82C23']",,
7226,6578315,"['92D15', '92D30', '94A17']","['92D15', '92D30', '94A17']","['94-02', '94Axx', '94A05', '94A15', '94A17', '94A24', '82C03', '92Cxx']",1.0,0.0
7227,6578316,"['92D20', '65C05', '62P10']","['92D20', '65C05', '62P10', '52B55', '52B10', '83C10', '83C15']","['82D99', '92D20']",1.0,0.0
7228,6578317,"['37B40', '54H20', '37B55']","['37B40', '54H20', '54C70', '28D20', '37D45', '37D40', '37A35', '37A99', '37B10', '53D25']","['37B40', '37B55', '37B25', '93C30', '37E15', '37E10', '37H99', '37G99', '92D40', '39A11']",1.0,0.0
